Hash,Message,Filename,Rectified Message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",codepipeline.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",networkmanager.py,add a note about the code changes
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",appintegrations.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",awslambda.py,add more info about function group changes
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",bedrock.py,add more comments to the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",codebuild.py,add description of fleetscaler commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",codepipeline.py,add more code pipeline properties
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",cognito.py,add more properties to commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",deadline.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",ec2.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",ecs.py,add more info about taskdefinition changes
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",entityresolution.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",firehose.py,add docs for msksourceconfiguration
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",glue.py,add docs for new commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",iotfleetwise.py,add more properties to the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",ivs.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",medialive.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",msk.py,add docs for new commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",networkmanager.py,add more documentation to networkmanager
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",osis.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",quicksight.py,add more examples to the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",redshift.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",rolesanywhere.py,add more info about the commit message
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",route53resolver.py,add docs for resolverrule
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",sagemaker.py,add more docstrings
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",securityhub.py,add docs for new automationrule
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",ses.py,add more info about the changes
eab6609d1f88a9818e89a82015a62f632d6f93a3,"Updates from spec version 184.0.0 (#2263)

This includes 2 patches:
- Rename CodePipeline::Pipeline.RuleDeclaration InputArtifacts due
  to backward compatibility
- Remove NetworkManager::CoreNetwork.CoreNetworkNetworkFunctionGroup due
  to Name Error (ordering of unseen properties) with Segments property",systemsmanagersap.py,add more info about the commit message
dbb0baf88a91d01083e03dc9699327e3e4bf2aa8,Fix Chatbot::SlackChannelConfiguration LoggingLevel validation (Fixes #2264),chatbot.py,add validation for slackchannelconfiguration logginglevel
8ce1bf6ba6a1903f59aabb619d18900b68eb1088,EC2: Validate prefix list IDs as route destinations (#2280),ec2.py,add validation rule for route destinations
e8e4aabab179812b3ca596491350441fcb23895c,"Fix lint errors in examples/EMR_Cluster.py

pyflakes added a new error for unused globals",EMR_Cluster.py,add more info to the error message
f99545c5787b285757c2c666d380c9cc6f4c9819,"Work around recursive definition in AWS::Budgets

In spec 197.0.0, AWS::Budgets::Budget.Expression was introduced
which had references to itself. The fix uses object instead.",budgets.py,add more info about the new commit message
4c2d3d27a0999382695ce09d29a20c838308e21d,"Fix controltower parameters value types (#2314)

* Add patch to fix types on controltower Parameter Value fields, which should be String and `array, string, number, object, or boolean` respectively according to AWS documentation
* Add example and unit test for controltower
* Update patched controltower.py
* Fix typo in scripts/gen.py",ControlTower.py,add examples for controltower
4c2d3d27a0999382695ce09d29a20c838308e21d,"Fix controltower parameters value types (#2314)

* Add patch to fix types on controltower Parameter Value fields, which should be String and `array, string, number, object, or boolean` respectively according to AWS documentation
* Add example and unit test for controltower
* Update patched controltower.py
* Fix typo in scripts/gen.py",gen.py,add more info about the type of ignore file
4c2d3d27a0999382695ce09d29a20c838308e21d,"Fix controltower parameters value types (#2314)

* Add patch to fix types on controltower Parameter Value fields, which should be String and `array, string, number, object, or boolean` respectively according to AWS documentation
* Add example and unit test for controltower
* Update patched controltower.py
* Fix typo in scripts/gen.py",controltower.py,add examples to controltower commit message
